,market_date,company_symbol,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment_dict,sentiment_lib_avg,is_volatile
38,2010-09-03,GS,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,-1,0.1591,1
39,2010-09-03,APA,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0,0.0,0
40,2010-09-03,WAT,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0,0.25,1
41,2010-09-03,PNC,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1,0.0,1
42,2010-09-07,APD,0.0,0.3,0.1,0.0,0.2,0.0,0.1,0.2,1,0.296,0
43,2010-09-07,VZ,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0,-0.3182,0
44,2010-09-07,NBL,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,-1,-0.296,0
45,2010-09-07,HD,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,1
46,2010-09-07,DISCK,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-1,-0.4588,1
47,2010-09-07,CPB,0.125,0.25,0.125,0.0,0.25,0.125,0.0,0.0,1,-0.3506,0
48,2010-09-07,AAPL,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0,0.0,0
49,2010-09-07,EIX,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1,0.0772,0
50,2010-09-07,PFE,0.25,0.0,0.125,0.375,0.125,0.375,0.125,0.125,0,-0.5994,0
51,2010-09-07,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
52,2010-09-07,TTWO,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,-1,0.0,0
53,2010-09-07,NDAQ,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2222222222222222,1,0.26335,1
54,2010-09-07,C,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-1,0.0,1
55,2010-09-07,ED,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1,0.0772,0
56,2010-09-07,ORCL,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,1,0.0,1
57,2010-09-07,HRB,0.125,0.125,0.125,0.375,0.0,0.25,0.125,0.0,-1,-0.4404,1
58,2010-09-07,CINF,0.0,0.16,0.0,0.04,0.2,0.08,0.08,0.2,1,0.2753333333333333,1
59,2010-09-07,AIG,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0,-0.2083,1
60,2010-09-07,IBM,0.17391304347826086,0.13043478260869565,0.0,0.08695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.13043478260869565,1,0.0,1
61,2010-09-07,ETFC,0.07936507936507936,0.15873015873015872,0.06349206349206349,0.09523809523809523,0.09523809523809523,0.1111111111111111,0.015873015873015872,0.19047619047619047,1,0.020933333333333328,0
62,2010-09-07,GS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.128,0
63,2010-09-07,NRG,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,-1,-0.7003,0
64,2010-09-07,FDX,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0,-0.4404,0
65,2010-09-08,HD,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,0.0,0
66,2010-09-08,NFLX,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,1,0.4215,0
67,2010-09-08,TSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1
68,2010-09-08,NDAQ,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0,0.21075,0
69,2010-09-08,ORCL,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,-1,-0.2997,0
70,2010-09-08,BMY,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1,0.2023,0
71,2010-09-08,AIG,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,1,-0.1027,1
72,2010-09-08,HRS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,0.0,0
73,2010-09-08,PRU,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0,0.6597,0
74,2010-09-08,ETFC,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,-1,0.21075,0
75,2010-09-08,GS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,0.0,0
76,2010-09-09,APD,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,1,0.0,0
77,2010-09-09,NOC,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.125,-1,-0.296,0
78,2010-09-09,AGN,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.125,1,0.6369,0
79,2010-09-09,AAPL,0.09090909090909091,0.0,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.0,0.045454545454545456,1,0.0,0
80,2010-09-09,NDAQ,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.08333333333333333,1,0.07646666666666667,0
81,2010-09-09,C,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,1,0.0,0
82,2010-09-09,ORCL,0.125,0.25,0.0,0.125,0.0,0.25,0.125,0.125,0,0.4588,0
83,2010-09-09,VIAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
84,2010-09-09,HAL,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,1,0.25,0
85,2010-09-09,AIG,0.2,0.1,0.14,0.2,0.08,0.18,0.14,0.18,-1,-0.3009,0
86,2010-09-09,HRS,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,-1,0.0,0
87,2010-09-09,LMT,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.125,-1,-0.296,0
88,2010-09-09,ETFC,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.23076923076923078,1,0.09765,1
89,2010-09-09,GS,0.08,0.16,0.08,0.08,0.04,0.08,0.04,0.24,1,-0.13396666666666665,0
90,2010-09-09,FDX,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,1,0.3612,0
91,2010-09-10,HD,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0,0.1531,0
92,2010-09-10,AAPL,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,1,0.0,0
93,2010-09-10,MS,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,1,0.0,0
94,2010-09-10,DUK,0.0,0.5,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,1,0.0,0
95,2010-09-10,NDAQ,0.1,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.1,0.13333333333333333,0,0.0,0
96,2010-09-10,AIG,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.16666666666666666,1,-0.056575,0
97,2010-09-10,MSFT,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0,0.0,0
98,2010-09-10,MCD,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1,0.0,0
99,2010-09-10,ETFC,0.08,0.16,0.06,0.12,0.12,0.08,0.0,0.2,-1,-0.05699,0
100,2010-09-10,GS,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.3333333333333333,1,0.12040000000000001,0
101,2010-09-10,EBAY,0.0,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0,0.0,0
102,2010-09-10,EA,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0,-0.34,0
103,2010-09-13,SBUX,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,-1,-0.2732,0
104,2010-09-13,VZ,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,1,0.0,0
105,2010-09-13,DISCK,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,1,0.0,0
106,2010-09-13,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1
107,2010-09-13,MS,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,-1,-0.3612,0
108,2010-09-13,CCL,0.125,0.125,0.0,0.0,0.375,0.125,0.0,0.375,1,0.4019,0
109,2010-09-13,BAC,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,0.0,1
110,2010-09-13,NDAQ,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,1,0.0,1
111,2010-09-13,C,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1,0.0,1
112,2010-09-13,SCHW,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,0.0,1
113,2010-09-13,HIG,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.0,0.3333333333333333,0.5,1,0.0,1
114,2010-09-13,XRX,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.375,1,0.4767,1
115,2010-09-13,CINF,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0,0.0258,1
116,2010-09-13,AXP,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0,-0.4404,1
117,2010-09-13,AIG,0.08536585365853659,0.15853658536585366,0.10975609756097561,0.14634146341463414,0.0975609756097561,0.07317073170731707,0.04878048780487805,0.15853658536585366,1,-0.0037272727272727253,0
118,2010-09-13,HRS,0.25,0.125,0.125,0.125,0.0,0.25,0.125,0.0,-1,0.0,1
119,2010-09-13,PRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,1
120,2010-09-13,VNO,0.1,0.0,0.2,0.1,0.0,0.1,0.1,0.0,-1,-0.4588,1
121,2010-09-13,MSFT,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.18181818181818182,-1,-0.361,1
122,2010-09-13,IBM,0.2,0.2,0.1,0.3,0.0,0.3,0.0,0.1,-1,-0.0258,1
123,2010-09-13,ETFC,0.056074766355140186,0.14018691588785046,0.04672897196261682,0.12149532710280374,0.09345794392523364,0.09345794392523364,0.056074766355140186,0.16822429906542055,1,-0.05737894736842106,0
124,2010-09-13,GS,0.1,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.1,1,0.0,1
125,2010-09-13,F,0.2,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,-1,0.1589,1
126,2010-09-14,APD,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,1,0.0,1
127,2010-09-14,RF,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,-1,-0.3182,0
128,2010-09-14,MCO,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,-1,0.0,0
129,2010-09-14,BAC,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.2777777777777778,1,0.10656666666666664,0
130,2010-09-14,BLK,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,1,0.5719,1
131,2010-09-14,NDAQ,0.03125,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.09375,1,-0.074,0
132,2010-09-14,C,0.05263157894736842,0.13157894736842105,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.3157894736842105,1,0.13194,0
133,2010-09-14,ORCL,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.0,0
134,2010-09-14,AIG,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0,0.0,1
135,2010-09-14,PRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0.5719,0
136,2010-09-14,ADSK,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,0.0,0
137,2010-09-14,MSFT,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,1,-0.148,0
138,2010-09-14,ETFC,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,1,0.1909,0
139,2010-09-14,GS,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.375,1,0.2023,0
140,2010-09-15,APD,0.0,0.375,0.25,0.0,0.125,0.125,0.125,0.125,1,0.5719,1
141,2010-09-15,NBL,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,1,0.3818,0
142,2010-09-15,AAPL,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0.2263,0
143,2010-09-15,RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1,0.0,1
144,2010-09-15,MS,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1,0.0,0
145,2010-09-15,MCO,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0.0,0
146,2010-09-15,BAC,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,-1,-0.2294,0
147,2010-09-15,NDAQ,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,1,0.11315,0
148,2010-09-15,C,0.25,0.1875,0.125,0.125,0.0,0.1875,0.0625,0.25,-1,0.0,0
149,2010-09-15,ORCL,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1,0.0,0
150,2010-09-15,CINF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
151,2010-09-15,AXP,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143,1,0.4767,0
152,2010-09-15,AIG,0.2,0.24,0.08,0.08,0.24,0.12,0.08,0.32,1,0.005966666666666676,0
153,2010-09-15,PRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1,0.0,0
154,2010-09-15,MSFT,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0,0.11315,0
155,2010-09-15,KR,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,1,0.4404,0
156,2010-09-15,ETFC,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,1,0.2553,0
157,2010-09-15,GS,0.047619047619047616,0.14285714285714285,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,1,0.0,0
158,2010-09-16,APD,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.25,-1,-0.3182,0
159,2010-09-16,VZ,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.0,1,0.4939,0
160,2010-09-16,AAPL,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,-1,0.5106,1
161,2010-09-16,RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1,0.3612,0
162,2010-09-16,MS,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.23529411764705882,1,0.148,0
163,2010-09-16,BAC,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,1,0.0,0
164,2010-09-16,NDAQ,0.0,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.13513513513513514,1,0.24974,0
165,2010-09-16,C,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,1,0.0,0
166,2010-09-16,AIG,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,-0.5415,0
167,2010-09-16,HRS,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,-1,-0.7579,0
168,2010-09-16,MSFT,0.1,0.2,0.0,0.0,0.2,0.1,0.1,0.2,1,0.2808,0
169,2010-09-16,ETFC,0.1,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.06666666666666667,0.03333333333333333,0,-0.04670000000000001,0
170,2010-09-16,ABT,0.125,0.0,0.125,0.125,0.0,0.375,0.0,0.0,-1,-0.5574,0
171,2010-09-16,GS,0.13043478260869565,0.17391304347826086,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.0,0.17391304347826086,1,-0.07625,0
172,2010-09-17,AAPL,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0,-0.1591,0
173,2010-09-17,EIX,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,0.0,0
174,2010-09-17,PEP,0.1,0.2,0.0,0.1,0.2,0.1,0.2,0.4,0,0.0,0
175,2010-09-17,BAC,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0
176,2010-09-17,NDAQ,0.025,0.05,0.025,0.05,0.05,0.05,0.025,0.075,1,0.06313333333333333,0
177,2010-09-17,C,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0,0.0,0
178,2010-09-17,ED,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,0.0,0
179,2010-09-17,ORCL,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,1,0.4404,1
180,2010-09-17,JNJ,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,-1,0.0,0
181,2010-09-17,CINF,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,-1,-0.7096,0
182,2010-09-17,AIG,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,1,-0.08895,0
183,2010-09-17,IBM,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0,0.3818,0
184,2010-09-17,VLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
185,2010-09-17,ETFC,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.15555555555555556,0.06666666666666667,0.13333333333333333,0.2,1,-0.21441999999999997,0
186,2010-09-17,DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1,0.0,0
187,2010-09-17,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
188,2010-09-17,FDX,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,1,0.0,0
189,2010-09-20,SBUX,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0,0.0,1
190,2010-09-20,NBL,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,-1,0.4588,0
191,2010-09-20,AAPL,0.0,0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.14814814814814814,1,0.2083,1
192,2010-09-20,NFLX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1,0.0,0
193,2010-09-20,MS,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0,0.1779,0
194,2010-09-20,CME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
195,2010-09-20,INTC,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1,-0.064,0
196,2010-09-20,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1779,0
