word,weight
can,0.7158792650918635
frequently,0.9980314960629921
likely,0.9711286089238845
often,0.9776902887139107
probably,0.9888451443569554
rarely,0.9940944881889764
should,0.9251968503937008
usually,0.9967191601049868
would,0.931758530183727
